date,ADRESERVE$,MON$,M2,AFR$,year,ADB$,BONDTRADE,CHINAGDP,CF,CF$,CO,CO$,CPI,CPIZF,PIPC,PIG,PIBF,PCG,PI,PX,PM,DEP,DEPOSIT,EROC,EJAP,FFR,FA$,IBF,IBF$,IG,IG$,IPC,IPC$,CG,CG$,FIA,FIA$,GDP.x,GDP$,I,I$,J,J$,M,M$.x,TD,X,X$,GNP,GNP$,GDPSZ,GNPSZ,PGNP,PJ,PFIA,GDPMFG,GOVSUB$,GOVSURRP,IGDPJPN,IGDPUSA,IPXJAP,IPXUSA,IR,IRC,RMIBON,IRCUS,IRI,K90,NE.x,NF,NU,LOAN,TAXD$,TAXID$,PCF,PCO,NE.y,GDP.y,PDT,PGDP,POIL,POP,GDPPERCA,GNPPERCA,PSTOCK,PWM,KGDEBT$,RKGDBT,tariff,M$.y,RTAXCUM,SALES,STOCKTRADE,TECH,TISUB$,TMUIA$$,TB$,ULC,V90,WPI,WPX
1993-03-31,11.94,24217,19.09,83200,1993,9119870,1260452,NA,NA,NA,NA,NA,80.78,75.25,NA,NA,NA,NA,NA,NA,NA,NA,93624,26.036,117.07,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,98.5,NA,5.625,7.8,7.01,2.95,8.302,NA,8659,8776,1.34,7999320,NA,NA,NA,NA,NA,NA,NA,NA,18.75,NA,NA,NA,NA,52.17,NA,NA,NA,NA,NA,430399964,1628374,0.715406358,NA,89.45,22837,NA,124399822.49784464,85.78,NA
1993-04-30,12.45,23887,18.14,84933,1993,9102951,1094624,1.5879379797826252,195406,108730,788739,695248,81.94,76.19,92.02,72.58,84.05,68.25,82.61,106.12,80.37,185189,94156,25.996,112.45,2.96,555,247497,208014,194436,141124,91194,83916,372317,254097,36489,27110,1604467,1530725,524217,433054,14964,18817,821005,659804,1921354,641341,680583,1640956,1557835,0.03891898402058585,0.031016781960178187,94.93459909954929,125.74846297781342,74.29636328756611,426651,33202398,-339972172,81.61551024,37.3608839535939,NA,96.9,5.625,7.8,7.18,2.87,8.302,NA,8691,8809,1.34,8123340,NA,NA,55.64,88.14677605646482,8690,1604467,184.6337169159954,95.4,18.63,20854.182,NA,NA,NA,52.56,NA,NA,27967.272,659804,4.2387242271947425,426917674,1034129,0.715406358,NA,89.45,11658,NA,119811741.25660951,86.18,NA
1993-05-31,10.59,23743,17.3,85604,1993,9374728,1061742,NA,NA,NA,NA,NA,82.22,76.37,NA,NA,NA,NA,NA,NA,NA,NA,94993,25.986,110.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,NA,NA,5.625,7.8,6.91,2.96,8.302,NA,8702,8816,1.29,8199075,NA,NA,NA,NA,NA,NA,NA,NA,18.51,NA,NA,NA,NA,54.03,NA,NA,NA,NA,NA,426155205,676019,0.715406358,NA,89.45,32253,NA,120826499.75887845,86.01,NA
1993-06-30,8.36,25222,17.26,83997,1993,9677293,1082821,NA,NA,NA,NA,NA,82.41,76.57,NA,NA,NA,NA,NA,NA,NA,NA,97273,26.258,107.34,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,100.9,NA,5.625,7.8,6.08,3.07,8.302,NA,8677,8800,1.4,8341846,NA,NA,NA,NA,NA,NA,NA,NA,17.59,NA,NA,NA,NA,54.120000000000005,NA,NA,NA,NA,NA,423056727,384300,0.715406358,NA,89.45,10122,NA,118544077.47790994,87.23,NA
1993-07-31,9.4,24497,13.85,82810,1993,9757011,1118453,1.7834232727825492,207711,113199,822688,729812,82.15,76.3,92.27,71.81,84.06,68.49,82.32,106.66,81.1,189885,97905,26.66,107.73,3.06,2122,316508,266060,155296,111520,59021,54460,359068,245939,31209,23045,1636111,1550091,524851,432040,10071,4905,812553,659016,1952455,640553,683212,1667320,1573136,0.01972243742002796,0.01606624431124296,94.35117433965885,48.704200178731014,73.84087923355442,443179,33202398,-339972172,81.02962318,37.76230991866144,NA,96.9,5.625,7.8,5.91,3.04,8.302,NA,8725,8877,1.71,8378626,NA,NA,54.5,88.7106655256914,8817,1636111,185.5632301236248,94.74,16.76,20902.963,NA,NA,NA,54.5,NA,NA,24020.035,659016,3.644833357611955,437760419,384053,0.715406358,NA,89.45,18629,NA,114641568.46004677,87.32,NA
1993-08-31,9.35,24214,14.11,83722,1993,9790289,1162458,NA,NA,NA,NA,NA,81.67,75.99,NA,NA,NA,NA,NA,NA,NA,NA,98772,26.95,103.71,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,NA,NA,5.625,7.78,6.08,3.02,8.237,NA,8863,9035,1.9,8428531,NA,NA,NA,NA,NA,NA,NA,NA,16.71,NA,NA,NA,NA,53.67,NA,NA,NA,NA,NA,433600614,378162,0.715406358,NA,89.45,30977,NA,113215337.18486667,87.83,NA
1993-09-30,10.69,24906,14.9,84919,1993,10001787,1106664,NA,NA,NA,NA,NA,82.5,76.56,NA,NA,NA,NA,NA,NA,NA,NA,100725,26.929,105.28,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,103.5,NA,5.625,7.59,5.08,2.95,8.038,NA,8862,9004,1.58,8511685,NA,NA,NA,NA,NA,NA,NA,NA,15.99,NA,NA,NA,NA,55.51,NA,NA,NA,NA,NA,424089735,316720,0.715406358,NA,89.45,14532,NA,118227019.02302109,87.1,NA
1993-10-31,11.01,25106,15.27,84164,1993,10036603,1191547,2.108364368777077,198126,112268,836208,739666,83.15,77.04,92.76,71.16,83.81,68.01,82.01,107.06,80.37,195065,101148,26.865,106.92,2.99,673,350371,293636,176332,125474,59647,55329,364902,248152,39201,29264,1685527,1617528,578526,474439,12788,15508,830618,667581,2019112,649222,695076,1724728,1646792,0.03020332972518368,0.034431302929251735,95.48125849409298,121.2699405692837,74.65115685824341,464013,33202398,-339972172,81.54011182,38.48462315478399,NA,97.3,5.625,NA,NA,3.02,8.038,NA,8835,8977,1.58,8607417,NA,NA,56.66,88.4547863689417,8798,1685527,191.58070015912708,95.97,16.56,20963.761,NA,NA,NA,54.51,NA,NA,25301.618,667581,3.7900446537573713,431701170,521514,0.715406358,NA,89.45,18147,NA,116884694.90456007,86.45,NA
1993-11-30,10.76,25268,14.93,83853,1993,10150125,1151299,NA,NA,NA,NA,NA,83.54,77.34,NA,NA,NA,NA,NA,NA,NA,NA,102168,26.886,107.8,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,NA,NA,5.5,7.59,5.7,3.1,8.038,NA,8780,8904,1.39,8763122,NA,NA,NA,NA,NA,NA,NA,NA,15.08,NA,NA,NA,NA,54.11,NA,NA,NA,NA,NA,421386782,753296,0.715406358,NA,89.45,33280,NA,118257256.66717383,86.18,NA
1993-12-31,10.78,27971,15.49,83574,1993,10440379,1208995,NA,NA,NA,NA,NA,83.52,77.41,NA,NA,NA,NA,NA,NA,NA,NA,104544,26.77,109.7,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33202398,-339972172,NA,NA,NA,NA,5.5,7.59,5.65,3.06,8.03,NA,8780,8891,1.24,8978296,NA,NA,NA,NA,NA,NA,NA,NA,13.56,NA,NA,NA,NA,58.53,NA,NA,NA,NA,NA,453939188,1960862,0.715406358,NA,89.45,13601,NA,123391624.79621635,85.99,NA
1994-01-31,1.15,28749,15.58,84103,1994,10469126,1309548,1.781390134529148,206586,116193,873884,786329,83.55,77.55,90.49,70.67,83.65,79.85,81.49,106.5,79.44,200189,106126,26.478,111.51,3.05,-808,273553,228823,165631,117053,62553,56603,376349,300513,41439,31227,1636858,1626595,493927,402479,27034,24006,809099,642717,2003236,600741,639792,1678297,1657822,-0.028874648700376798,-0.026920766636826212,98.78001331111238,88.79928978323592,75.35654817925142,411428,31933234,-323612947,82.2396928,39.04382880007566,104.4,98.2,5.5,7.59,6.72,2.98,8.03,NA,8865,8973,1.2,9202536,NA,NA,56.24,89.98093568482773,8826,1636858,185.45864491275776,99.37,14.22,21013.346,NA,NA,NA,86.58,NA,NA,25618.878,642717,3.986027754050383,428950146,2032067,0.743721247,NA,93.78,-1240,NA,120659054.9846253,85.73,NA
1994-01-31,1.15,28749,15.58,84103,1994,10469126,1309548,1.781390134529148,206586,116193,873884,786329,83.55,77.55,90.49,70.67,83.65,79.85,81.49,106.5,79.44,200189,106126,26.478,111.51,3.05,-808,273553,228823,165631,117053,62553,56603,376349,300513,41439,31227,1636858,1626595,493927,402479,27034,24006,809099,642717,2003236,600741,639792,1678297,1657822,-0.028874648700376798,-0.026920766636826212,98.78001331111238,88.79928978323592,75.35654817925142,411428,31933234,-323612947,82.2396928,39.04382880007566,104.4,98.2,5.5,7.29,6.85,2.98,8.03,NA,8865,8973,1.2,9202536,NA,NA,56.24,89.98093568482773,8826,1636858,185.45864491275776,99.37,14.22,21013.346,NA,NA,NA,86.58,NA,NA,25618.878,642717,3.986027754050383,428950146,2032067,0.743721247,NA,93.78,-1240,NA,120659054.9846253,85.73,NA
1994-02-28,26.76,28237,17.03,86163,1994,10501034,930819,NA,NA,NA,NA,NA,84.67,78.5,NA,NA,NA,NA,NA,NA,NA,NA,107199,26.441,106.21,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,NA,NA,5.5,7.59,7.07,3.25,8.03,NA,8714,8861,1.66,9253216,NA,NA,NA,NA,NA,NA,NA,NA,13.75,NA,NA,NA,NA,84.14999999999999,NA,NA,NA,NA,NA,347113478,1099803,0.743721247,NA,93.78,5962,NA,119759976.23678978,85.87,NA
1994-03-31,14.99,27642,16.28,86807,1994,10713412,1388084,NA,NA,NA,NA,NA,83.9,77.87,NA,NA,NA,NA,NA,NA,NA,NA,108432,26.408,105.14,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,105.2,NA,5.5,7.59,5.52,3.5,8.03,NA,8899,9036,1.52,9277437,NA,NA,NA,NA,NA,NA,NA,NA,13.88,NA,NA,NA,NA,56.06,NA,NA,NA,NA,NA,461453163,1155783,0.743721247,NA,93.78,8050,NA,122928098.89319144,86.14,NA
1994-04-30,13.81,27820,16.67,87256,1994,10872532,1301904,2.1815383446074335,204750,117511,861394,779275,84.84,78.6,93.02,69.52,82.96,69.8,80.98,109.7,82.87,204708,110006,26.392,103.53,3.56,311,269104,223247,231772,161117,83853,77997,381483,266294,24981,19169,1728014,1672847,570945,462361,13301,12597,831515,689056,2057322,659867,723865,1752995,1692016,0.05568961999147146,0.044508212789512225,96.52143902292933,94.70716487482143,76.73431808174213,443177,31933234,-323612947,81.83904088,39.76416121670383,NA,98.5,5.5,7.28,5.51,3.68,7.875,NA,8876,9001,1.38,9377994,NA,NA,57.39,90.46673183235546,8872,1728014,194.77164111812445,96.81,15.15,21054.279,NA,NA,NA,56.52,NA,NA,28000.167,689056,4.063554631263642,462194689,1374167,0.743721247,NA,93.78,13566,NA,114906281.8022048,86.79,NA
1994-05-31,12.92,27921,17.24,87791,1994,11043193,1543242,NA,NA,NA,NA,NA,85.48,79.07,NA,NA,NA,NA,NA,NA,NA,NA,111316,26.8,103.73,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,NA,NA,5.5,7.28,5.15,4.14,7.875,NA,8879,9008,1.43,9515443,NA,NA,NA,NA,NA,NA,NA,NA,16.26,NA,NA,NA,NA,57.58,NA,NA,NA,NA,NA,462584437,1427742,0.743721247,NA,93.78,33432,NA,116116614.79245074,87.88,NA
1994-06-30,15.79,29716,17.3,90143,1994,11238844,1567356,NA,NA,NA,NA,NA,85.58,79.14,NA,NA,NA,NA,NA,NA,NA,NA,113280,27.015,102.72,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,105.8,NA,5.5,7.06,5.49,4.14,7.76,NA,8860,8998,1.53,9725445,NA,NA,NA,NA,NA,NA,NA,NA,16.74,NA,NA,NA,NA,57.39,NA,NA,NA,NA,NA,473824464,1353394,0.743721247,NA,93.78,11973,NA,117195219.14713578,88.63,NA
1994-07-31,14.15,29734,16.95,90393,1994,11274378,1311396,2.445086265866079,214155,132306,909462,827335,85.31,79.04,91.59,68.88,82.63,70.58,80.45,109.81,84.81,209649,114729,26.645,98.5,4.26,125,350128,289322,175468,120858,50729,46464,356427,251559,35291,27608,1750480,1689099,567612,456644,5061,-1038,835978,708971,2081011,665932,731264,1785771,1716707,0.01300105207480958,0.018697144030644697,96.13253883056674,-20.509780675755778,78.22957694596356,458528,31933234,-323612947,82.76643469,40.2258622569674,NA,99.1,5.5,7.06,6.47,4.33,7.758,NA,8953,9122,1.85,9859770,NA,NA,61.78,90.96971616186272,8996,1750480,194.58425967096488,96.49,17.63,21103.486,NA,NA,NA,58.42,NA,NA,26276.793,708971,3.706328326546502,464943328,2123907,0.743721247,NA,93.78,19355,NA,115168836.74876988,88.78,NA
1994-08-31,14.3,29126,16.47,90986,1994,11292478,1348196,NA,NA,NA,NA,NA,84.78,78.9,NA,NA,NA,NA,NA,NA,NA,NA,115125,26.407,99.85,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,NA,NA,5.5,7.06,8.4,4.48,7.758,NA,9055,9239,1.99,10109355,NA,NA,NA,NA,NA,NA,NA,NA,16.82,NA,NA,NA,NA,57.160000000000004,NA,NA,NA,NA,NA,460400087,2327197,0.743721247,NA,93.78,23120,NA,118979721.23593938,89.02,NA
1994-09-30,11.94,29254,15.48,91776,1994,11436981,1230690,NA,NA,NA,NA,NA,85.11,79.03,NA,NA,NA,NA,NA,NA,NA,NA,115631,26.203,98.81,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,107,NA,5.5,7.11,7.5,4.62,7.808,NA,8980,9131,1.65,10218592,NA,NA,NA,NA,NA,NA,NA,NA,15.85,NA,NA,NA,NA,58.86,NA,NA,NA,NA,NA,472356035,1471110,0.743721247,NA,93.78,28403,NA,117217447.32753195,89.03,NA
1994-10-31,11.54,29669,15.97,92276,1994,11659428,1247979,2.8337196929391197,206304,125096,917333,830648,85.53,79.31,92.07,69.09,82.96,69.96,80.79,109.79,85.13,215386,117381,26.126,98.42,4.76,1769,399452,331378,192335,132882,59866,55118,366005,256051,37706,29249,1840588,1790855,642899,519378,2203,19033,895222,762115,2162927,731192,802764,1878294,1820104,0.051476166537178375,0.05181123447519307,96.90197594199843,863.9582387653201,77.57120882618152,486239,31933234,-323612947,82.42534567,40.907423287037986,NA,101.1,5.5,NA,NA,4.95,7.935,NA,9045,9194,1.62,10180247,NA,NA,60.64,90.55032360113503,9061,1840588,203.13298752897032,97.3,16.43,21153.782,NA,NA,NA,58.06,NA,NA,27425.995,762115,3.5986688360680477,475566383,1555412,0.743721247,NA,93.78,29368,NA,122582114.2443228,89.23,NA
1994-11-30,14.33,29294,15.58,92263,1994,11751715,1409824,NA,NA,NA,NA,NA,85.91,79.57,NA,NA,NA,NA,NA,NA,NA,NA,118313,26.191,97.96,5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,NA,NA,5.5,7.29,5.35,5.29,7.935,NA,9062,9199,1.48,10288277,NA,NA,NA,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA,58.21,NA,NA,NA,NA,NA,497260471,850237,0.743721247,NA,93.78,25435,NA,129704516.72354655,89.77,NA
1994-12-31,13.78,31393,15.15,92455,1994,12101711,1391671,NA,NA,NA,NA,NA,85.94,79.57,NA,NA,NA,NA,NA,NA,NA,NA,120314,26.37,100.12,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31933234,-323612947,NA,NA,NA,NA,5.5,7.29,5.58,5.6,7.935,NA,9076,9207,1.41,10465590,NA,NA,NA,NA,NA,NA,NA,NA,15.88,NA,NA,NA,NA,61.8,NA,NA,NA,NA,NA,512130900,2041293,0.743721247,NA,93.78,20712,NA,136230240.757369,90.69,NA
1995-01-31,21.93,33080,14.57,93203,1995,11915417,1131912,2.301379493805579,213833,129255,904620,833659,86.93,80.46,93.5,70.47,84.96,81.21,82.51,112.05,88.45,220701,119297,26.305,99.75,5.53,-482,307805,261514,172805,121770,63687,59550,412258,334814,42996,33758,1760277,1764105,536675,442834,1687,10685,849925,751780,2084766,682401,764638,1803273,1797863,-0.04363333891126096,-0.039941031595692685,99.69998996269561,633.3728512151748,78.51428039817657,425526,29443211,-350637111,83.37256799,41.275060092974236,108,103,5.5,7.29,6.15,5.71,7.935,NA,9092,9219,1.38,10751609,NA,NA,60.45,92.15571179058611,9033,1760277,194.87180338757886,100.22,16.55,21194.599,NA,NA,NA,124.74000000000001,NA,NA,28387.143,751780,3.7759907153688577,495374017,1006953,0.750642478,NA,103.24,-876,NA,136510740.88969907,91.94,80.20885482
1995-01-31,21.93,33080,14.57,93203,1995,11915417,1131912,2.301379493805579,213833,129255,904620,833659,86.93,80.46,93.5,70.47,84.96,81.21,82.51,112.05,88.45,220701,119297,26.305,99.75,5.53,-482,307805,261514,172805,121770,63687,59550,412258,334814,42996,33758,1760277,1764105,536675,442834,1687,10685,849925,751780,2084766,682401,764638,1803273,1797863,-0.04363333891126096,-0.039941031595692685,99.69998996269561,633.3728512151748,78.51428039817657,425526,29443211,-350637111,83.37256799,41.275060092974236,108,103,5.5,6.75,6.51,5.71,7.935,NA,9092,9219,1.38,10751609,NA,NA,60.45,92.15571179058611,9033,1760277,194.87180338757886,100.22,16.55,21194.599,NA,NA,NA,124.74000000000001,NA,NA,28387.143,751780,3.7759907153688577,495374017,1006953,0.750642478,NA,103.24,-876,NA,136510740.88969907,91.94,80.20885482
1995-02-28,3.2,30758,13.42,95193,1995,12189341,1337032,NA,NA,NA,NA,NA,86.14,80.03,NA,NA,NA,NA,NA,NA,NA,NA,121947,26.333,98.24,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,NA,NA,5.8,7.29,5.69,5.77,7.935,NA,9008,9164,1.7,10597357,NA,NA,NA,NA,NA,NA,NA,NA,17.14,NA,NA,NA,NA,58.75,NA,NA,NA,NA,NA,423047229,1028880,0.750642478,NA,103.24,22834,NA,137973974.2460232,92.83,80.20885482
1995-03-31,9.05,30351,13.34,97934,1995,12338711,1557198,NA,NA,NA,NA,NA,86.38,80.25,NA,NA,NA,NA,NA,NA,NA,NA,122799,26.091,90.79,5.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,108.6,NA,5.8,7.29,6.17,5.73,7.935,NA,8999,9139,1.53,10733908,NA,NA,NA,NA,NA,NA,NA,NA,17.02,NA,NA,NA,NA,59.25,NA,NA,NA,NA,NA,551139231,964042,0.750642478,NA,103.24,21028,NA,136475333.57277343,93.58,80.20885482
1995-04-30,9.52,30028,12.77,99528,1995,12361857,1169155,2.7766398115071826,210091,127486,906241,844806,87.91,81.42,97,70.54,85.75,72.23,83.36,113.67,90.96,225603,123762,25.417,83.67,6.05,-2064,310778,266484,236146,166574,83156,80658,421310,304331,23055,18434,1839816,1809832,616242,513716,21551,34222,947119,861472,2196737,744939,846743,1862871,1828266,0.045185502054506194,0.033049904257425246,98.14238345006176,158.7954155259617,79.95662546085448,446315,29443211,-350637111,84.24262355,41.59719292088584,NA,104.5,5.8,7.29,6.55,5.65,7.935,NA,9016,9157,1.53,10791905,NA,NA,60.68,93.22089819374759,9002,1839816,204.37858253721396,98.37,18.74,21234.681,NA,NA,NA,59.5,NA,NA,33276.456,861472,3.8627437688050223,513589294,866572,0.750642478,NA,103.24,923,NA,139633345.26214036,94.07,80.20885482
1995-05-31,8.35,29314,11.73,100316,1995,12406463,1834131,NA,NA,NA,NA,NA,88.27,81.77,NA,NA,NA,NA,NA,NA,NA,NA,123909,25.536,85.1,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,NA,NA,5.8,7.29,6,5.67,7.935,NA,9008,9158,1.63,10892746,NA,NA,NA,NA,NA,NA,NA,NA,18.32,NA,NA,NA,NA,62.08,NA,NA,NA,NA,NA,547494745,841060,0.750642478,NA,103.24,21333,NA,150765201.678132,94.46,80.20885482
1995-06-30,6.89,30849,11.38,100412,1995,12795425,2010489,NA,NA,NA,NA,NA,88.73,82.14,NA,NA,NA,NA,NA,NA,NA,NA,126543,25.775,84.53,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,112.5,NA,5.8,7.25,5.7,5.47,7.915,NA,8983,9146,1.77,11078357,NA,NA,NA,NA,NA,NA,NA,NA,17.35,NA,NA,NA,NA,59.48,NA,NA,NA,NA,NA,527927277,766223,0.750642478,NA,103.24,-12041,NA,157375708.42652544,94.86,80.20885482
1995-07-31,6.66,29878,11.3,98961,1995,12836782,2167292,3.0713878543740973,221880,137722,933602,873036,88.03,81.8,95.05,70.29,85.31,72.07,82.85,117.28,92.26,231040,127073,26.249,87.22,5.85,7966,386580,329775,179240,125980,50734,48225,421373,303690,36250,29076,1872485,1851753,608309,503980,8737,15071,958282,884118,2214645,769433,902372,1908735,1880829,0.01775666697104493,0.024620062258739334,98.53798458141125,172.49628018770744,80.20965517241379,486617,29443211,-350637111,85.22385418,42.157572791584144,NA,104.4,5.5,7.07,5.35,5.42,7.82,NA,9075,9256,1.95,11078982,NA,NA,62.07,93.51265314341657,9065,1872485,206.56205184776613,98.89,15.86,21284.962,NA,NA,NA,61.32,NA,NA,28027.351,884118,3.170091661972723,515486319,859915,0.750642478,NA,103.24,16800,NA,171189175.27094215,95.39,80.20885482
1995-08-31,9.73,29908,11.44,92988,1995,12889189,2087171,NA,NA,NA,NA,NA,87.57,81.61,NA,NA,NA,NA,NA,NA,NA,NA,127915,27.229,94.55,5.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,NA,NA,5.5,6.75,6.46,5.4,7.67,NA,9084,9278,2.09,11232790,NA,NA,NA,NA,NA,NA,NA,NA,16.07,NA,NA,NA,NA,61.6,NA,NA,NA,NA,NA,529429081,798785,0.750642478,NA,103.24,28899,NA,181167625.57865572,96.73,80.20885482
1995-09-30,9.39,29686,11.12,90607,1995,12854446,1654439,NA,NA,NA,NA,NA,88.35,82.18,NA,NA,NA,NA,NA,NA,NA,NA,127785,27.418,100.49,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,112,NA,5.5,6.75,7.94,5.28,7.68,NA,9035,9222,2.03,11454198,NA,NA,NA,NA,NA,NA,NA,NA,16.66,NA,NA,NA,NA,61.230000000000004,NA,NA,NA,NA,NA,536273600,874570,0.750642478,NA,103.24,19946,NA,183275260.28474128,96.42,80.20885482
1995-10-31,9.14,29929,9.75,91504,1995,12852716,1833191,3.5059664057155886,212733,134458,955418,888673,88.77,82.44,94.15,70.77,84.97,72.2,82.7,118.62,90.02,237154,128549,26.915,100.65,5.76,2770,432338,367339,199951,141513,59158,55697,425459,307182,36352,29307,1935396,1965372,682629,564549,-35243,-15367,942973,848830,2249842,788013,934707,1971748,1994679,0.033597598912674866,0.03301296408354224,101.16297823048382,43.60298498992708,80.62004841549296,531293,29443211,-350637111,85.43144414,42.64844839487159,NA,104.4,5.5,NA,NA,5.28,7.68,NA,9066,9253,2.02,11287105,NA,NA,63.21,93.01405248802095,9078,1935396,213.1962987442168,101.55,16.12,21334.658,NA,NA,NA,60.92,NA,NA,25989.822,848830,3.0618406512493666,525377803,644545,0.750642478,NA,103.24,41145,NA,177350397.1893075,94.77,80.20885482
1995-11-30,6.02,29543,9.44,90775,1995,12904405,1997719,NA,NA,NA,NA,NA,89.38,82.87,NA,NA,NA,NA,NA,NA,NA,NA,128979,27.252,101.92,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,NA,NA,5.5,6.73,6.26,5.36,7.67,NA,9074,9254,1.95,11328027,NA,NA,NA,NA,NA,NA,NA,NA,16.88,NA,NA,NA,NA,59.99,NA,NA,NA,NA,NA,541498221,482512,0.750642478,NA,103.24,41300,NA,180230488.91673222,95.13,80.20885482
1995-12-31,7.31,31631,9.45,90310,1995,13205989,2023242,NA,NA,NA,NA,NA,89.43,82.83,NA,NA,NA,NA,NA,NA,NA,NA,131309,27.305,101.81,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29443211,-350637111,NA,NA,NA,NA,5.5,6.73,6.04,5.14,7.67,NA,9095,9272,1.9,11423717,NA,NA,NA,NA,NA,NA,NA,NA,17.96,NA,NA,NA,NA,63.77,NA,NA,NA,NA,NA,532450998,1017141,0.750642478,NA,103.24,37787,NA,189419543.765788,95.35,80.20885482
